mssv,namsinh,gioitinh,hieusotuoi,khoahoc,lopsh,hedt,dien_tt,loaitruong,khuvuc,xeploai_diemtt,avxl
52D6E13AXPvAibaEXe+kwIr/VXjl04mDFK2cgeQl,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 1,3,ENG01
9A2B00E7XPvAibaEXe+kwIr/VXjl0y8cEqB0jdRP,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 3,3,ENG01
CF807904XPvAibaEXe+kwIr/VXjl0xC3gHl3XT9p,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 3,2,ENG01
6426D277XPvAibaEXe+kwIr/VXjl04GQLN5sEC66,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
40F7E8D0XPvAibaEXe+nZBq3b0XEhfcwXLmoc4Pj,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 1,3,ENG01
C307F053XPvAibaEXe+nZBq3b0XEhX8PABYu6iV1,1995.0,0.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 1,3,ENG01
23A5CE7EXPvAibaEXe+nZBq3b0XEhb5k9/vzpSuL,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
0E8ECFA9XPvAibaEXe+nZBq3b0XEhYBJV4WkY1zV,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,Chuyên,Khu vực 2,3,ENG01
B4303CD0XPvAibaEXe+nZBq3b0XEhVoLjxUZrYZX,1995.0,1.0,0.0,8.0,PMCL2013,CLC,0,THPT,Khu vực 2,1,ENG01
A7916D60XPvAibaEXe+nZBq3b0XEhXdvKy778k5c,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
F188F59AXPvAibaEXe+nZBq3b0XEhX0gn3eyGCol,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
C1306640XPvAibaEXe+nZBq3b0XEhX/oZbtzk5F7,1995.0,1.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 3,4,ENG01
66389E7FXPvAibaEXe9jjgNhrmbJFLqZAjn7gWVB,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 3,2,ENG01
2BBA5161XPvAibaEXe9jjgNhrmbJFKH/Y5P5JUkY,1995.0,1.0,0.0,8.0,CNTT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
4E60F742XPvAibaEXe9jjgNhrmbJFAqOieHYy/Vf,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
62654F5DXPvAibaEXe9jjgNhrmbJFPIZXXeZlnxy,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
86B0B88FXPvAibaEXe9jjgNhrmbJFIthGYmG4ggs,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
567E5B30XPvAibaEXe9jjgNhrmbJFChPxRNa9WKt,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,Chuyên,Khu vực 2,2,ENG01
19AA9696XPvAibaEXe9jjgNhrmbJFOYfNg9LpBAY,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
98FAD5F6XPvAibaEXe9fafwYRU+NptbcSqHyrp9L,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 1,2,ENG01
6E351582XPvAibaEXe9fafwYRU+Nprk3ew8optYA,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
CC0D41F6XPvAibaEXe9fafwYRU+Npmqir62VbH95,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
667D7118XPvAibaEXe9fafwYRU+Npl+YtdtCh0Qt,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
5DB7334BXPvAibaEXe9fafwYRU+Nplkr/FpgEmW3,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1995.0,1.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,1992.0,1.0,-3.0,8.0,KHMT2013,CQUI,0,GDTX,Khu vực 2 NT,4,ENG01
9D375E5AXPvAibaEXe9fafwYRU+NpqdtTxcK8k1H,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
BB711DEAXPvAibaEXe9fafwYRU+Npi5+4HO3NGDi,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
105A1756XPvAibaEXe9KDsVv3cRkMQK+9a3JNn+S,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
4EFDD87AXPvAibaEXe9KDsVv3cRkMWdQWQoVDwM7,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
93BB9690XPvAibaEXe9KDsVv3cRkMXp6KSzgKlSU,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
748CFA2AXPvAibaEXe9KDsVv3cRkMehU/cMv2URX,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
1C65DB23XPvAibaEXe9KDsVv3cRkMWLqfW5W0dwV,1991.0,1.0,-4.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
C7C8F4D5XPvAibaEXe9KDsVv3cRkMTCSnfZ1jDKT,1995.0,0.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 1,3,ENG01
618BC5B5XPvAibaEXe9KDsVv3cRkMbmVPS3944TL,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
2F08E330XPvAibaEXe9KDsVv3cRkMcUAjGGB+quv,1995.0,0.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 2,4,ENG01
B3078280XPvAibaEXe9KDsVv3cRkMR3THeDfuZST,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,GDTX,Khu vực 2,3,ENG01
6F3C0D69XPvAibaEXe+Y5CB/5gt3MG008Osd7bBm,1992.0,1.0,-3.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
62DA4CDCXPvAibaEXe+Y5CB/5gt3MNy76+igUpfF,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,GDTX,Khu vực 2 NT,4,ENG01
E907A4DAXPvAibaEXe+Y5CB/5gt3MMEtpeI9uUCE,1995.0,1.0,0.0,8.0,KTPM2013,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
844FC6F6XPvAibaEXe+Y5CB/5gt3MJxEmi5bZKP2,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
647218CBXPvAibaEXe+Y5CB/5gt3MBCxcZ7a+Dsd,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
C7BA6541XPvAibaEXe+Y5CB/5gt3MOG0zA01mBOp,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
E69E5181XPvAibaEXe+Y5CB/5gt3MFjmq2+4vhk0,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
B5E88CAEXPvAibaEXe/XBbLEWRhgQfjbMw/hCyqY,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
DAC3737AXPvAibaEXe/XBbLEWRhgQZ1rzDrlZrgy,1995.0,1.0,0.0,8.0,CNTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
1DCACA12XPvAibaEXe/XBbLEWRhgQQZvuxC3bpO+,1995.0,1.0,0.0,8.0,MMTT0001,KSTN,0,THPT,Khu vực 3,2,ENG01
6EBFAC96XPvAibaEXe/XBbLEWRhgQXinO9yZvS2d,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
A406E7FDXPvAibaEXe/XBbLEWRhgQYQrAzwms21C,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 3,4,ENG01
26E98335XPvAibaEXe/XBbLEWRhgQTjizUBLclNR,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 3,4,ENG01
6BB4FBF8XPvAibaEXe/XBbLEWRhgQYrCodpVCa+j,1995.0,1.0,0.0,8.0,KHTN2013,CNTN,0,THPT,Khu vực 2,2,ENG01
AE2B75F4XPvAibaEXe/XBbLEWRhgQe2t9zSwhS9T,1995.0,0.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
90DB40EBXPvAibaEXe8VekUw4ELehq65j34D9PkS,1995.0,0.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
B9E5D259XPvAibaEXe8VekUw4ELehsnOqNbPmwk3,1995.0,0.0,0.0,8.0,TMĐT2013,CQUI,0,GDTX,Khu vực 2,3,ENG01
A438E310XPvAibaEXe8VekUw4ELehh5JZ8Xkd+Ce,1995.0,1.0,0.0,8.0,ANTN2013,KSTN,0,THPT,Khu vực 2,2,ENG01
08BCA73BXPvAibaEXe8VekUw4ELehgGhnY+JjnAc,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 1,3,ENG01
FA58D615XPvAibaEXe8VekUw4ELehntjFptS9z5b,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,GDTX,Khu vực 2,3,ENG01
C57E7F21XPvAibaEXe8VekUw4ELehuWMmX7vpi8O,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
2441A7C2XPvAibaEXe8VekUw4ELehn5inKXOCKf2,1995.0,1.0,0.0,8.0,KTPM0001,CLC,0,THPT,Khu vực 2,4,ENG01
35F93FFDXPvAibaEXe8VekUw4ELehgT/A68316w4,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 1,3,ENG01
2C352CF8XPvAibaEXe/Lh6v1XxTKJd0Eyi88h1Ic,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
280C7EA5XPvAibaEXe/Lh6v1XxTKJQPUP8Q5F4WX,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THCS&THPT,Khu vực 2 NT,4,ENG01
589A68CFXPvAibaEXe/Lh6v1XxTKJfUlQjQQhbFU,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
30F6C945XPvAibaEXe/Lh6v1XxTKJVD20kccXwaQ,1995.0,1.0,0.0,8.0,KHTN2013,CNTN,0,THPT,Khu vực 3,3,ENG01
1FECA093XPvAibaEXe/Lh6v1XxTKJdFJi/K7qsBq,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
2420ED57XPvAibaEXe/Lh6v1XxTKJa6JLFRUPkLM,1995.0,1.0,0.0,8.0,HTTT0001,CTTT,0,THPT,Khu vực 2 NT,3,ENG04
1369CC1CXPvAibaEXe/Lh6v1XxTKJbwCI0v6qDc2,1994.0,1.0,-1.0,8.0,PMCL2013,CLC,0,THPT,Khu vực 2,4,ENG01
A1BE3E99XPvAibaEXe/Lh6v1XxTKJbwWcn952SwN,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 3,4,ENG01
AE2C4867XPvAibaEXe/Lh6v1XxTKJdYKiEjXsiho,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
6A867095XPvAibaEXe/Lh6v1XxTKJcUM1sd4pHve,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
A98AEF88XPvAibaEXe+9GFX9aWroRIeYEl1R5BEu,1995.0,1.0,0.0,8.0,HTTT0001,CTTT,0,THPT,Khu vực 1,3,ENG04
3B334337XPvAibaEXe+9GFX9aWroRPhzn84Kn1g3,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
1EC3BC0CXPvAibaEXe+9GFX9aWroRLOTOr3gi/sX,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 2,4,ENG01
86251376XPvAibaEXe+9GFX9aWroRIB/Av3VNcgb,1994.0,1.0,-1.0,8.0,KHTN2013,CNTN,0,Chuyên,Khu vực 2,3,ENG01
5FDEF832XPvAibaEXe+9GFX9aWroRI6dOjKZvZh+,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,GDTX,Khu vực 2 NT,2,ENG01
DDC68E16XPvAibaEXe+9GFX9aWroRBh+F6DjT3HH,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
12BD5A01XPvAibaEXe+9GFX9aWroRAJRjB9CgwII,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 2,4,ENG01
57C7C955XPvAibaEXe+9GFX9aWroRJfzpb5XMZKA,1995.0,1.0,0.0,8.0,MTCL2013,CLC,0,THPT,Khu vực 3,3,ENG01
CFC99863XPvAibaEXe+9GFX9aWroRCVdw61ieVzx,1995.0,1.0,0.0,8.0,HTTT0001,CTTT,0,THPT,Khu vực 3,4,ENG04
C580DBB4XPvAibaEXe+/EkvXK98KbcY+Rl3c2lzC,1995.0,0.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
A23C1291XPvAibaEXe+/EkvXK98Kbb+VMYyY03py,1994.0,0.0,-1.0,8.0,CTTT2013,CTTT,0,THPT,Khu vực 2,4,ENG04
B895244CXPvAibaEXe+/EkvXK98Kbb4ZXFeWdxq3,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
F39354EFXPvAibaEXe+/EkvXK98KbWXgswf1tfGi,1994.0,1.0,-1.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
A2233613XPvAibaEXe+/EkvXK98KbS5Ipe6z9qPE,1994.0,1.0,-1.0,8.0,KHTN2013,CNTN,0,THPT,Khu vực 1,3,ENG01
CF209E4FXPvAibaEXe+/EkvXK98KbbLh+JMUgKhh,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
25AF24E3XPvAibaEXe+/EkvXK98KbWSdx1OCHSTZ,1995.0,1.0,0.0,8.0,CNTT0001,CQUI,0,GDTX,Khu vực 2 NT,3,ENG01
64F6B4D8XPvAibaEXe+/EkvXK98KbcFIGHN+0Lkj,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
4A04A81CXPvAibaEXe9JDlHA4z2GHD8uOGVrverQ,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
291A2F59XPvAibaEXe9JDlHA4z2GHNI7amxrOxT7,1995.0,1.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
F498E5FEXPvAibaEXe9JDlHA4z2GHBZXhsR8PR1r,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 1,3,ENG01
BE375BAAXPvAibaEXe9JDlHA4z2GHJ3/PVStCxR2,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,2,ENG01
329B4DBFXPvAibaEXe9JDlHA4z2GHEkrdKZ3K2N4,1994.0,1.0,-1.0,8.0,CNTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
C63071C5XPvAibaEXe9JDlHA4z2GHBvVa1gNFpuJ,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THCS&THPT,Khu vực 1,4,ENG01
57203F91XPvAibaEXe9JDlHA4z2GHFHVJ5vTRj7d,1995.0,1.0,0.0,8.0,ANTN2013,KSTN,0,THCS&THPT,Khu vực 2 NT,2,ENG01
D42204FAXPvAibaEXe9JDlHA4z2GHKwE3JWl7+uT,1995.0,1.0,0.0,8.0,CNTT0001,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
0113B184XPvAibaEXe+TFgEDwYNnvZZmdVYGpoeH,1995.0,1.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
F9E9630BXPvAibaEXe+TFgEDwYNnvbm0yD8Wu+QT,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,Chuyên,Khu vực 1,4,ENG01
29430069XPvAibaEXe+TFgEDwYNnvUaz/ItEjR3K,1995.0,1.0,0.0,8.0,ANTN2013,KSTN,0,THPT,Khu vực 2 NT,2,ENG01
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
EA3AD08BXPvAibaEXe+TFgEDwYNnvUPQ6K65N1LS,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
2C379B39XPvAibaEXe+TFgEDwYNnvSCTBlVUKxPt,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
D63A2D2CXPvAibaEXe+TFgEDwYNnvSfHjHOrvTCF,1994.0,1.0,-1.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
861C639FXPvAibaEXe+TFgEDwYNnvaxZ22c6n1Hy,1994.0,1.0,-1.0,8.0,MMTT2013,CQUI,0,Chuyên,Khu vực 3,3,ENG01
E92C604FXPvAibaEXe+TFgEDwYNnvUQ2ahxW4uwh,1995.0,1.0,0.0,8.0,CNTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
9D61C40EXPvAibaEXe+TFgEDwYNnvTf7BJNA2L5v,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
1818B089XPvAibaEXe8s1xx8DWM0qoKAQzOIviSb,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
074D8586XPvAibaEXe8s1xx8DWM0qvMydWkQI9z8,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
45674DCCXPvAibaEXe8s1xx8DWM0qiq9M9msGcc6,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 3,4,ENG01
9A1233BEXPvAibaEXe8s1xx8DWM0qqI6+gsmGFZK,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
DA2B43CDXPvAibaEXe8s1xx8DWM0qrClPfmwG+Uv,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
B07B894BXPvAibaEXe8s1xx8DWM0quj3PKFHHyHD,1994.0,1.0,-1.0,8.0,MMTT2013,CQUI,0,GDTX,Khu vực 2 NT,4,ENG01
A1FD63B1XPvAibaEXe8s1xx8DWM0qunOL2/GjkW1,1995.0,1.0,0.0,8.0,PMCL2013,CLC,0,Chuyên,Khu vực 2,3,ENG01
EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 3,4,ENG01
B75B1276XPvAibaEXe8s1xx8DWM0qgWHPxOEZBeb,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
8E49F159XPvAibaEXe/YKN5ysyYL7Hv6XLBu67/v,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
FAF32539XPvAibaEXe/YKN5ysyYL7Frl7G1sQGrY,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
A9999220XPvAibaEXe/YKN5ysyYL7KvgzInL3pUE,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 3,4,ENG01
20137A69XPvAibaEXe/YKN5ysyYL7OR5uzOy1bph,1995.0,1.0,0.0,8.0,KTMT0001,CQUI,0,GDTX,Khu vực 2,4,ENG01
B2816B7BXPvAibaEXe/YKN5ysyYL7MS3vlfPnRU+,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
01CD0FE9XPvAibaEXe/YKN5ysyYL7C/LVIRFhL6K,1993.0,1.0,-2.0,8.0,KHTN2013,CNTN,0,Chuyên,Khu vực 2,2,ENG01
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
AB4D8F99XPvAibaEXe/YKN5ysyYL7EjErJAJK5l+,1995.0,1.0,0.0,8.0,CTTT2013,CTTT,0,THPT,Khu vực 2,1,ENG04
CA877136XPvAibaEXe8ydgsBCmjqA45MdXmTWxGh,1994.0,1.0,-1.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
A6066FB1XPvAibaEXe8ydgsBCmjqAwCLOP/9AoDk,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
C1BB7059XPvAibaEXe8ydgsBCmjqA7/XEotXcjT3,1992.0,1.0,-3.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 2 NT,4,ENG01
B03C3105XPvAibaEXe8ydgsBCmjqA9xGwyzibYQL,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
9A84BBE7XPvAibaEXe8ydgsBCmjqA6hvcbpa5SDa,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
18DE832CXPvAibaEXe8ydgsBCmjqA68iDjt23bz1,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
09D81761XPvAibaEXe8ydgsBCmjqA/3YAY3pxZOP,1994.0,1.0,-1.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 1,4,ENG01
9D53300DXPvAibaEXe8ydgsBCmjqA2j6bQSrS7Xs,1995.0,1.0,0.0,8.0,KTPM2013,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
48FC82A9XPvAibaEXe/zHDidEgqCTpNgD2sEaeIC,1995.0,1.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 3,3,ENG01
BE78DAE0XPvAibaEXe/zHDidEgqCToUSGJsnNs/s,1995.0,1.0,0.0,8.0,KHMT2013,CQUI,0,THPT,Khu vực 3,4,ENG01
54BE00A9XPvAibaEXe/zHDidEgqCTolKoAHgTiP9,1995.0,1.0,0.0,8.0,HTTT2013,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
F3BE1521XPvAibaEXe/zHDidEgqCTqL+R9XHExiQ,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
FE47542BXPvAibaEXe/zHDidEgqCTsUbPsTLcOnH,1995.0,0.0,0.0,8.0,KTPM2013,CQUI,0,THPT,Khu vực 2,3,ENG01
7C8D22EBXPvAibaEXe/zHDidEgqCTmo2dDAaNnf3,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 1,4,ENG01
BC4D7362XPvAibaEXe/zHDidEgqCTtuOJqWtyJVx,1995.0,0.0,0.0,8.0,CNTT2013,CQUI,0,THPT,Khu vực 2,4,ENG01
7888971AXPvAibaEXe9FiaSoce50DAKq2mQWEKvH,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,GDTX,Khu vực 2,2,ENG01
514FD131XPvAibaEXe9FiaSoce50DO+lfAzINHDY,1994.0,1.0,-1.0,8.0,KTPM0001,CLC,0,THPT,Khu vực 2,3,ENG01
85100785XPvAibaEXe9FiaSoce50DO/IaKolpO0O,1995.0,0.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
313A0C3EXPvAibaEXe9FiaSoce50DK2qcrsEDi/O,1995.0,0.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 1,3,ENG01
07AE5C96XPvAibaEXe9FiaSoce50DNjROw8Ku1H9,1995.0,0.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 1,3,ENG01
B5985AA6XPvAibaEXe9FiaSoce50DCA1CWsmxnua,1995.0,1.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 1,3,ENG01
11366E6AXPvAibaEXe9FiaSoce50DP/aQdawX2SK,1994.0,1.0,-1.0,8.0,KHMT2013,CQUI,0,GDTX,Khu vực 1,4,ENG01
E5486DB1XPvAibaEXe9FiaSoce50DF0tF/eSsmjM,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
DE1C24A0XPvAibaEXe8WD3qnVG2b/ZHfx1Sm89m4,1995.0,1.0,0.0,8.0,KTPM0001,CLC,0,THPT,Khu vực 3,3,ENG01
8270E1A1XPvAibaEXe8WD3qnVG2b/bk87zIhFkE3,1995.0,1.0,0.0,8.0,KTPM2013,CQUI,0,THPT,Khu vực 3,2,ENG01
4D1054A2XPvAibaEXe8WD3qnVG2b/aV/yYzs56/D,1995.0,0.0,0.0,8.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
8BE31DF9XPvAibaEXe8WD3qnVG2b/cOKJN6hzN9R,1995.0,0.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 1,3,ENG01
3669079DXPvAibaEXe8WD3qnVG2b/Xo6z5VgIbaM,1995.0,1.0,0.0,8.0,MMTT2013,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
DEC271BCXPvAibaEXe8WD3qnVG2b/XsMiSHc1tc+,1995.0,1.0,0.0,8.0,KTPM2013,CQUI,0,THCS&THPT,Khu vực 2,2,ENG01
6F056D09XPvAibaEXe8WD3qnVG2b/T+8k+BG8W0+,1995.0,1.0,0.0,8.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
646E04CFXPvAibaEXe8WD3qnVG2b/WKYNpmg9hco,1994.0,1.0,-1.0,8.0,TMĐT2013,CQUI,0,THPT,Khu vực 2,3,ENG01
72E11CDFXPvAibaEXe/uH+ehSKMSjRSxxLwSvJLU,1995.0,1.0,0.0,8.0,KHMT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
F8F31D23XPvAibaEXe/uH+ehSKMSjeRjIY7xBtl6,1995.0,1.0,0.0,8.0,HTTT0001,CQUI,0,THPT,Khu vực 2,4,ENG01
6B09280BXPvAibaEXe/uH+ehSKMSjbIRdFrD3vPI,1995.0,1.0,0.0,8.0,KTMT2013,CQUI,0,THPT,Khu vực 2,2,ENG01
